GENE_ID	MUTS	MUTS_RECURRENCE	SAMPLES	P_VALUE	Q_VALUE	P_VALUE_NEG	Q_VALUE_NEG	SNP	MNP	INDELS	SYMBOL
gc19_pc.cds::gencode::HIST1H1B::ENSG00000184357.3	1	1	1	0.27501		0.72585		1	0	0	gc19_pc.cds::gencode::HIST1H1B::ENSG00000184357.3
gc19_pc.cds::gencode::PKHD1L1::ENSG00000205038.7	1	1	1	0.27613		0.72389		1	0	0	gc19_pc.cds::gencode::PKHD1L1::ENSG00000205038.7
gc19_pc.cds::gencode::DCDC1::ENSG00000170959.10	1	1	1	0.27727		0.72276		1	0	0	gc19_pc.cds::gencode::DCDC1::ENSG00000170959.10
gc19_pc.cds::gencode::UCHL3::ENSG00000118939.13	1	1	1	0.27751		0.72514		1	0	0	gc19_pc.cds::gencode::UCHL3::ENSG00000118939.13
gc19_pc.cds::gencode::DNAH8::ENSG00000124721.13	3	3	3	0.27779	0.7911144578313253	0.72221	0.9946972549019608	3	0	0	gc19_pc.cds::gencode::DNAH8::ENSG00000124721.13
gc19_pc.cds::gencode::CNTNAP5::ENSG00000155052.14	1	1	1	0.27784		0.72234		1	0	0	gc19_pc.cds::gencode::CNTNAP5::ENSG00000155052.14
gc19_pc.cds::gencode::KANSL3::ENSG00000114982.13	1	1	1	0.27841		0.7216		1	0	0	gc19_pc.cds::gencode::KANSL3::ENSG00000114982.13
gc19_pc.cds::gencode::PPFIBP2::ENSG00000166387.7	1	1	1	0.27847		0.72165		1	0	0	gc19_pc.cds::gencode::PPFIBP2::ENSG00000166387.7
gc19_pc.cds::gencode::KRT82::ENSG00000161850.2	1	1	1	0.27914		0.7238		1	0	0	gc19_pc.cds::gencode::KRT82::ENSG00000161850.2
gc19_pc.cds::gencode::CPNE6::ENSG00000100884.5	1	1	1	0.27973		0.7204		1	0	0	gc19_pc.cds::gencode::CPNE6::ENSG00000100884.5
gc19_pc.cds::gencode::CCL21::ENSG00000137077.3	1	1	1	0.28131		0.72372		0	1	0	gc19_pc.cds::gencode::CCL21::ENSG00000137077.3
gc19_pc.cds::gencode::GFRA3::ENSG00000146013.6	1	1	1	0.28166		0.71869		1	0	0	gc19_pc.cds::gencode::GFRA3::ENSG00000146013.6
gc19_pc.cds::gencode::OR13A1::ENSG00000256574.2	1	1	1	0.28301		0.71842		1	0	0	gc19_pc.cds::gencode::OR13A1::ENSG00000256574.2
gc19_pc.cds::gencode::CDPF1::ENSG00000205643.6	1	1	1	0.28343		0.71685		1	0	0	gc19_pc.cds::gencode::CDPF1::ENSG00000205643.6
gc19_pc.cds::gencode::RC3H1::ENSG00000135870.7	1	1	1	0.28404		0.71597		1	0	0	gc19_pc.cds::gencode::RC3H1::ENSG00000135870.7
gc19_pc.cds::gencode::AC131971.1::ENSG00000183562.2	1	1	1	0.28508		0.72327		1	0	0	gc19_pc.cds::gencode::AC131971.1::ENSG00000183562.2
gc19_pc.cds::gencode::STAB2::ENSG00000136011.10	1	1	1	0.28601		0.71403		1	0	0	gc19_pc.cds::gencode::STAB2::ENSG00000136011.10
gc19_pc.cds::gencode::TRIM40::ENSG00000204614.4	1	1	1	0.28628		0.7141		1	0	0	gc19_pc.cds::gencode::TRIM40::ENSG00000204614.4
gc19_pc.cds::gencode::ASB15::ENSG00000146809.8	1	1	1	0.28634		0.71369		1	0	0	gc19_pc.cds::gencode::ASB15::ENSG00000146809.8
gc19_pc.cds::gencode::PRRC2C::ENSG00000117523.11	2	2	2	0.28642	0.7911144578313253	0.71358	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::PRRC2C::ENSG00000117523.11
gc19_pc.cds::gencode::MET::ENSG00000105976.10	1	1	1	0.28703		0.71301		1	0	0	gc19_pc.cds::gencode::MET::ENSG00000105976.10
gc19_pc.cds::gencode::SCAF8::ENSG00000213079.5	1	1	1	0.28759		0.71247		1	0	0	gc19_pc.cds::gencode::SCAF8::ENSG00000213079.5
gc19_pc.cds::gencode::COL27A1::ENSG00000196739.10	1	1	1	0.28908		0.71092		1	0	0	gc19_pc.cds::gencode::COL27A1::ENSG00000196739.10
gc19_pc.cds::gencode::C21orf58::ENSG00000160298.13	1	1	1	0.29008		0.71003		1	0	0	gc19_pc.cds::gencode::C21orf58::ENSG00000160298.13
gc19_pc.cds::gencode::TDRD15::ENSG00000218819.3	2	2	2	0.29106	0.7911144578313253	0.70894	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::TDRD15::ENSG00000218819.3
gc19_pc.cds::gencode::MRPL28::ENSG00000086504.11	1	1	1	0.29173		0.70957		1	0	0	gc19_pc.cds::gencode::MRPL28::ENSG00000086504.11
gc19_pc.cds::gencode::TLL2::ENSG00000095587.8	1	1	1	0.29188		0.70823		1	0	0	gc19_pc.cds::gencode::TLL2::ENSG00000095587.8
gc19_pc.cds::gencode::KIAA1217::ENSG00000120549.11	1	1	1	0.29227		0.7078		1	0	0	gc19_pc.cds::gencode::KIAA1217::ENSG00000120549.11
gc19_pc.cds::gencode::COL12A1::ENSG00000111799.16	2	2	1	0.29302		0.70698		2	0	0	gc19_pc.cds::gencode::COL12A1::ENSG00000111799.16
gc19_pc.cds::gencode::KIAA0319::ENSG00000137261.9	1	1	1	0.29308		0.70876		1	0	0	gc19_pc.cds::gencode::KIAA0319::ENSG00000137261.9
gc19_pc.cds::gencode::PHTF1::ENSG00000116793.11	1	1	1	0.29407		0.70601		1	0	0	gc19_pc.cds::gencode::PHTF1::ENSG00000116793.11
gc19_pc.cds::gencode::BLVRA::ENSG00000106605.6	1	1	1	0.29425		0.70592		1	0	0	gc19_pc.cds::gencode::BLVRA::ENSG00000106605.6
gc19_pc.cds::gencode::FOXP2::ENSG00000128573.18	1	1	1	0.29452		0.70559		1	0	0	gc19_pc.cds::gencode::FOXP2::ENSG00000128573.18
gc19_pc.cds::gencode::T::ENSG00000164458.5	1	1	1	0.29602		0.70406		1	0	0	gc19_pc.cds::gencode::T::ENSG00000164458.5
gc19_pc.cds::gencode::N4BP1::ENSG00000102921.3	1	1	1	0.2962		0.70385		1	0	0	gc19_pc.cds::gencode::N4BP1::ENSG00000102921.3
gc19_pc.cds::gencode::PCSK5::ENSG00000099139.9	1	1	1	0.29646		0.70423		1	0	0	gc19_pc.cds::gencode::PCSK5::ENSG00000099139.9
gc19_pc.cds::gencode::ZBTB22::ENSG00000236104.2	2	2	2	0.29701	0.7911144578313253	0.70299	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::ZBTB22::ENSG00000236104.2
gc19_pc.cds::gencode::SLITRK4::ENSG00000179542.11	1	1	1	0.29792		0.70209		1	0	0	gc19_pc.cds::gencode::SLITRK4::ENSG00000179542.11
gc19_pc.cds::gencode::DNAH9::ENSG00000007174.13	3	3	2	0.29894	0.7911144578313253	0.70106	0.9946972549019608	3	0	0	gc19_pc.cds::gencode::DNAH9::ENSG00000007174.13
gc19_pc.cds::gencode::RASSF8::ENSG00000123094.11	1	1	1	0.29921		0.70125		1	0	0	gc19_pc.cds::gencode::RASSF8::ENSG00000123094.11
gc19_pc.cds::gencode::MAP1B::ENSG00000131711.10	1	1	1	0.29982		0.7002		1	0	0	gc19_pc.cds::gencode::MAP1B::ENSG00000131711.10
gc19_pc.cds::gencode::SPAG1::ENSG00000104450.8	1	1	1	0.30147		0.69878		1	0	0	gc19_pc.cds::gencode::SPAG1::ENSG00000104450.8
gc19_pc.cds::gencode::CHURC1-FNTB::ENSG00000125954.8	1	1	1	0.30151		0.69863		1	0	0	gc19_pc.cds::gencode::CHURC1-FNTB::ENSG00000125954.8
gc19_pc.cds::gencode::GRB10::ENSG00000106070.13	1	1	1	0.30205		0.70054		1	0	0	gc19_pc.cds::gencode::GRB10::ENSG00000106070.13
gc19_pc.cds::gencode::TMEM86B::ENSG00000180089.4	1	1	1	0.30256		0.69761		1	0	0	gc19_pc.cds::gencode::TMEM86B::ENSG00000180089.4
gc19_pc.cds::gencode::CALCR::ENSG00000004948.9	1	1	1	0.3026		0.70297		1	0	0	gc19_pc.cds::gencode::CALCR::ENSG00000004948.9
gc19_pc.cds::gencode::RBP3::ENSG00000107618.4	2	2	2	0.30265	0.7911144578313253	0.69735	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::RBP3::ENSG00000107618.4
gc19_pc.cds::gencode::IRF4::ENSG00000137265.10	1	1	1	0.3027		0.69732		1	0	0	gc19_pc.cds::gencode::IRF4::ENSG00000137265.10
gc19_pc.cds::gencode::AKAP9::ENSG00000127914.12	1	1	1	0.30285		0.69715		1	0	0	gc19_pc.cds::gencode::AKAP9::ENSG00000127914.12
gc19_pc.cds::gencode::CEACAM5::ENSG00000105388.10	2	2	2	0.30318	0.7911144578313253	0.69685	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::CEACAM5::ENSG00000105388.10
gc19_pc.cds::gencode::SNAPC4::ENSG00000165684.3	1	1	1	0.30392		0.69612		1	0	0	gc19_pc.cds::gencode::SNAPC4::ENSG00000165684.3
gc19_pc.cds::gencode::TRADD::ENSG00000102871.11	1	1	1	0.30542		0.6977		1	0	0	gc19_pc.cds::gencode::TRADD::ENSG00000102871.11
gc19_pc.cds::gencode::TOX2::ENSG00000124191.13	1	1	1	0.30551		0.69472		1	0	0	gc19_pc.cds::gencode::TOX2::ENSG00000124191.13
gc19_pc.cds::gencode::IREB2::ENSG00000136381.8	1	1	1	0.30582		0.69439		1	0	0	gc19_pc.cds::gencode::IREB2::ENSG00000136381.8
gc19_pc.cds::gencode::SUCLG2::ENSG00000172340.10	1	1	1	0.30597		0.69557		1	0	0	gc19_pc.cds::gencode::SUCLG2::ENSG00000172340.10
gc19_pc.cds::gencode::TTC6::ENSG00000139865.12	1	1	1	0.30621		0.69383		1	0	0	gc19_pc.cds::gencode::TTC6::ENSG00000139865.12
gc19_pc.cds::gencode::ZNF469::ENSG00000225614.2	2	2	2	0.30633	0.7911144578313253	0.69367	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::ZNF469::ENSG00000225614.2
gc19_pc.cds::gencode::TMX4::ENSG00000125827.4	1	1	1	0.30758		0.6925		1	0	0	gc19_pc.cds::gencode::TMX4::ENSG00000125827.4
gc19_pc.cds::gencode::MPL::ENSG00000117400.10	1	1	1	0.30801		0.69225		1	0	0	gc19_pc.cds::gencode::MPL::ENSG00000117400.10
gc19_pc.cds::gencode::IRS2::ENSG00000185950.7	1	1	1	0.30814		0.69207		1	0	0	gc19_pc.cds::gencode::IRS2::ENSG00000185950.7
gc19_pc.cds::gencode::PRKCE::ENSG00000171132.9	1	1	1	0.30871		0.69139		1	0	0	gc19_pc.cds::gencode::PRKCE::ENSG00000171132.9
gc19_pc.cds::gencode::CD300LG::ENSG00000161649.8	1	1	1	0.30936		0.69079		1	0	0	gc19_pc.cds::gencode::CD300LG::ENSG00000161649.8
gc19_pc.cds::gencode::CXorf64::ENSG00000183631.4	1	1	1	0.31038		0.69005		1	0	0	gc19_pc.cds::gencode::CXorf64::ENSG00000183631.4
gc19_pc.cds::gencode::DNAH5::ENSG00000039139.9	2	2	1	0.31102		0.68898		2	0	0	gc19_pc.cds::gencode::DNAH5::ENSG00000039139.9
gc19_pc.cds::gencode::KIAA1551::ENSG00000174718.7	1	1	1	0.31115		0.6892		1	0	0	gc19_pc.cds::gencode::KIAA1551::ENSG00000174718.7
gc19_pc.cds::gencode::CRTC3::ENSG00000140577.11	1	1	1	0.312		0.69191		1	0	0	gc19_pc.cds::gencode::CRTC3::ENSG00000140577.11
gc19_pc.cds::gencode::LATS2::ENSG00000150457.7	1	1	1	0.3126		0.68845		1	0	0	gc19_pc.cds::gencode::LATS2::ENSG00000150457.7
gc19_pc.cds::gencode::RYR2::ENSG00000198626.11	2	2	2	0.31367	0.7911144578313253	0.68633	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::RYR2::ENSG00000198626.11
gc19_pc.cds::gencode::ANO1::ENSG00000131620.13	1	1	1	0.31387		0.6862		1	0	0	gc19_pc.cds::gencode::ANO1::ENSG00000131620.13
gc19_pc.cds::gencode::PNPLA6::ENSG00000032444.11	1	1	1	0.31401		0.68601		1	0	0	gc19_pc.cds::gencode::PNPLA6::ENSG00000032444.11
gc19_pc.cds::gencode::PTPRQ::ENSG00000139304.8	4	4	3	0.31422	0.7911144578313253	0.68578	0.9946972549019608	4	0	0	gc19_pc.cds::gencode::PTPRQ::ENSG00000139304.8
gc19_pc.cds::gencode::DEPDC7::ENSG00000121690.5	1	1	1	0.31501		0.68503		1	0	0	gc19_pc.cds::gencode::DEPDC7::ENSG00000121690.5
gc19_pc.cds::gencode::CBLL1::ENSG00000105879.7	1	1	1	0.31532		0.68541		1	0	0	gc19_pc.cds::gencode::CBLL1::ENSG00000105879.7
gc19_pc.cds::gencode::ZNF281::ENSG00000162702.7	1	1	1	0.31728		0.68539		1	0	0	gc19_pc.cds::gencode::ZNF281::ENSG00000162702.7
gc19_pc.cds::gencode::MBD5::ENSG00000204406.7	1	1	1	0.31746		0.68255		1	0	0	gc19_pc.cds::gencode::MBD5::ENSG00000204406.7
gc19_pc.cds::gencode::RAB2A::ENSG00000104388.10	2	2	1	0.31759		0.68241		2	0	0	gc19_pc.cds::gencode::RAB2A::ENSG00000104388.10
gc19_pc.cds::gencode::PLEKHA5::ENSG00000052126.10	3	3	1	0.31787		0.68213		3	0	0	gc19_pc.cds::gencode::PLEKHA5::ENSG00000052126.10
gc19_pc.cds::gencode::EFCAB6::ENSG00000186976.10	3	3	2	0.31793	0.7911144578313253	0.68207	0.9946972549019608	3	0	0	gc19_pc.cds::gencode::EFCAB6::ENSG00000186976.10
gc19_pc.cds::gencode::MYBPC3::ENSG00000134571.6	1	1	1	0.31868		0.68137		1	0	0	gc19_pc.cds::gencode::MYBPC3::ENSG00000134571.6
gc19_pc.cds::gencode::FANK1::ENSG00000203780.6	2	2	2	0.31875	0.7911144578313253	0.68126	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::FANK1::ENSG00000203780.6
gc19_pc.cds::gencode::PIP5K1A::ENSG00000143398.15	1	1	1	0.31934		0.68357		1	0	0	gc19_pc.cds::gencode::PIP5K1A::ENSG00000143398.15
gc19_pc.cds::gencode::TACC1::ENSG00000147526.15	1	1	1	0.32119		0.67896		0	1	0	gc19_pc.cds::gencode::TACC1::ENSG00000147526.15
gc19_pc.cds::gencode::RAD52::ENSG00000002016.12	1	1	1	0.32129		0.67884		1	0	0	gc19_pc.cds::gencode::RAD52::ENSG00000002016.12
gc19_pc.cds::gencode::NFATC4::ENSG00000100968.9	1	1	1	0.32174		0.67831		1	0	0	gc19_pc.cds::gencode::NFATC4::ENSG00000100968.9
gc19_pc.cds::gencode::FPR3::ENSG00000187474.4	1	1	1	0.32192		0.67815		1	0	0	gc19_pc.cds::gencode::FPR3::ENSG00000187474.4
gc19_pc.cds::gencode::SYCE2::ENSG00000161860.7	1	1	1	0.32252		0.67856		1	0	0	gc19_pc.cds::gencode::SYCE2::ENSG00000161860.7
gc19_pc.cds::gencode::CAPS2::ENSG00000180881.15	1	1	1	0.3227		0.67733		1	0	0	gc19_pc.cds::gencode::CAPS2::ENSG00000180881.15
gc19_pc.cds::gencode::CYR61::ENSG00000142871.11	1	1	1	0.32343		0.67984		1	0	0	gc19_pc.cds::gencode::CYR61::ENSG00000142871.11
gc19_pc.cds::gencode::FCER1A::ENSG00000179639.6	1	1	1	0.3239		0.67635		1	0	0	gc19_pc.cds::gencode::FCER1A::ENSG00000179639.6
gc19_pc.cds::gencode::PDE4DIP::ENSG00000178104.15	1	1	1	0.32396		0.67606		1	0	0	gc19_pc.cds::gencode::PDE4DIP::ENSG00000178104.15
gc19_pc.cds::gencode::COL23A1::ENSG00000050767.11	1	1	1	0.3244		0.67727		1	0	0	gc19_pc.cds::gencode::COL23A1::ENSG00000050767.11
gc19_pc.cds::gencode::PRDM2::ENSG00000116731.18	2	2	2	0.32486	0.7966804761904762	0.67514	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::PRDM2::ENSG00000116731.18
gc19_pc.cds::gencode::STRA6::ENSG00000137868.14	1	1	1	0.32495		0.67714		1	0	0	gc19_pc.cds::gencode::STRA6::ENSG00000137868.14
gc19_pc.cds::gencode::BRWD1::ENSG00000185658.9	1	1	1	0.32781		0.67247		1	0	0	gc19_pc.cds::gencode::BRWD1::ENSG00000185658.9
gc19_pc.cds::gencode::ZNF707::ENSG00000181135.11	1	1	1	0.32808		0.67531		1	0	0	gc19_pc.cds::gencode::ZNF707::ENSG00000181135.11
gc19_pc.cds::gencode::PLXNB1::ENSG00000164050.8	1	1	1	0.32828		0.67177		1	0	0	gc19_pc.cds::gencode::PLXNB1::ENSG00000164050.8
gc19_pc.cds::gencode::TLE4::ENSG00000106829.14	1	1	1	0.32854		0.67149		1	0	0	gc19_pc.cds::gencode::TLE4::ENSG00000106829.14
gc19_pc.cds::gencode::PLXND1::ENSG00000004399.8	1	1	1	0.32898		0.67156		1	0	0	gc19_pc.cds::gencode::PLXND1::ENSG00000004399.8
gc19_pc.cds::gencode::PRAMEF12::ENSG00000116726.4	1	1	1	0.32925		0.67137		1	0	0	gc19_pc.cds::gencode::PRAMEF12::ENSG00000116726.4
gc19_pc.cds::gencode::APPL2::ENSG00000136044.7	1	1	1	0.32975		0.67064		1	0	0	gc19_pc.cds::gencode::APPL2::ENSG00000136044.7
gc19_pc.cds::gencode::CHCHD7::ENSG00000170791.13	1	1	1	0.33061		0.66966		1	0	0	gc19_pc.cds::gencode::CHCHD7::ENSG00000170791.13
gc19_pc.cds::gencode::TCERG1L::ENSG00000176769.9	1	1	1	0.33091		0.66915		1	0	0	gc19_pc.cds::gencode::TCERG1L::ENSG00000176769.9
gc19_pc.cds::gencode::LRRC46::ENSG00000141294.5	1	1	1	0.33164		0.66861		1	0	0	gc19_pc.cds::gencode::LRRC46::ENSG00000141294.5
gc19_pc.cds::gencode::ETS1::ENSG00000134954.10	1	1	1	0.33228		0.66776		0	0	1	gc19_pc.cds::gencode::ETS1::ENSG00000134954.10
gc19_pc.cds::gencode::PKP2::ENSG00000057294.9	1	1	1	0.33231		0.66776		1	0	0	gc19_pc.cds::gencode::PKP2::ENSG00000057294.9
gc19_pc.cds::gencode::DYRK4::ENSG00000010219.9	1	1	1	0.33239		0.66782		1	0	0	gc19_pc.cds::gencode::DYRK4::ENSG00000010219.9
gc19_pc.cds::gencode::NAA11::ENSG00000156269.4	1	1	1	0.33242		0.66832		1	0	0	gc19_pc.cds::gencode::NAA11::ENSG00000156269.4
gc19_pc.cds::gencode::PCDH1::ENSG00000156453.9	1	1	1	0.33471		0.66639		1	0	0	gc19_pc.cds::gencode::PCDH1::ENSG00000156453.9
gc19_pc.cds::gencode::ZPBP::ENSG00000042813.3	1	1	1	0.33608		0.6642		1	0	0	gc19_pc.cds::gencode::ZPBP::ENSG00000042813.3
gc19_pc.cds::gencode::STPG2::ENSG00000163116.5	1	1	1	0.33684		0.67112		1	0	0	gc19_pc.cds::gencode::STPG2::ENSG00000163116.5
gc19_pc.cds::gencode::SLC4A7::ENSG00000033867.12	1	1	1	0.33684		0.66319		1	0	0	gc19_pc.cds::gencode::SLC4A7::ENSG00000033867.12
gc19_pc.cds::gencode::PCDHA1::ENSG00000204970.5	1	1	1	0.33713		0.66296		1	0	0	gc19_pc.cds::gencode::PCDHA1::ENSG00000204970.5
gc19_pc.cds::gencode::BRCA2::ENSG00000139618.10	1	1	1	0.33729		0.66273		1	0	0	gc19_pc.cds::gencode::BRCA2::ENSG00000139618.10
gc19_pc.cds::gencode::ADAM19::ENSG00000135074.11	1	1	1	0.33784		0.66422		1	0	0	gc19_pc.cds::gencode::ADAM19::ENSG00000135074.11
gc19_pc.cds::gencode::TRIM71::ENSG00000206557.5	1	1	1	0.3383		0.66172		1	0	0	gc19_pc.cds::gencode::TRIM71::ENSG00000206557.5
gc19_pc.cds::gencode::DSG4::ENSG00000175065.7	1	1	1	0.33958		0.66213		1	0	0	gc19_pc.cds::gencode::DSG4::ENSG00000175065.7
gc19_pc.cds::gencode::LIAS::ENSG00000121897.9	1	1	1	0.33971		0.66037		1	0	0	gc19_pc.cds::gencode::LIAS::ENSG00000121897.9
gc19_pc.cds::gencode::SV2C::ENSG00000122012.9	1	1	1	0.34139		0.65903		1	0	0	gc19_pc.cds::gencode::SV2C::ENSG00000122012.9
gc19_pc.cds::gencode::RYR1::ENSG00000196218.7	4	4	4	0.34248	0.8264193023255814	0.65752	0.9946972549019608	4	0	0	gc19_pc.cds::gencode::RYR1::ENSG00000196218.7
gc19_pc.cds::gencode::LGALS1::ENSG00000100097.7	1	1	1	0.34298		0.65877		1	0	0	gc19_pc.cds::gencode::LGALS1::ENSG00000100097.7
gc19_pc.cds::gencode::UBXN2A::ENSG00000173960.8	1	1	1	0.34402		0.65611		1	0	0	gc19_pc.cds::gencode::UBXN2A::ENSG00000173960.8
gc19_pc.cds::gencode::RPL17-C18orf32::ENSG00000215472.5	1	1	1	0.34404		0.65619		1	0	0	gc19_pc.cds::gencode::RPL17-C18orf32::ENSG00000215472.5
gc19_pc.cds::gencode::CPEB4::ENSG00000113742.8	1	1	1	0.34415		0.65615		1	0	0	gc19_pc.cds::gencode::CPEB4::ENSG00000113742.8
gc19_pc.cds::gencode::TRO::ENSG00000067445.16	1	1	1	0.34431		0.65592		1	0	0	gc19_pc.cds::gencode::TRO::ENSG00000067445.16
gc19_pc.cds::gencode::RUSC1::ENSG00000160753.11	1	1	1	0.34436		0.65569		1	0	0	gc19_pc.cds::gencode::RUSC1::ENSG00000160753.11
gc19_pc.cds::gencode::AL354993.1::ENSG00000227164.2	1	1	1	0.34479		0.65602		1	0	0	gc19_pc.cds::gencode::AL354993.1::ENSG00000227164.2
gc19_pc.cds::gencode::CSMD3::ENSG00000164796.13	2	2	2	0.34501	0.8264193023255814	0.65499	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::CSMD3::ENSG00000164796.13
gc19_pc.cds::gencode::CENPQ::ENSG00000031691.6	1	1	1	0.34568		0.65608		1	0	0	gc19_pc.cds::gencode::CENPQ::ENSG00000031691.6
gc19_pc.cds::gencode::BAI1::ENSG00000181790.6	1	1	1	0.34587		0.65481		1	0	0	gc19_pc.cds::gencode::BAI1::ENSG00000181790.6
gc19_pc.cds::gencode::SCARA3::ENSG00000168077.9	1	1	1	0.34602		0.65409		1	0	0	gc19_pc.cds::gencode::SCARA3::ENSG00000168077.9
gc19_pc.cds::gencode::ARFRP1::ENSG00000101246.15	1	1	1	0.34628		0.65775		1	0	0	gc19_pc.cds::gencode::ARFRP1::ENSG00000101246.15
gc19_pc.cds::gencode::ZNF221::ENSG00000159905.10	1	1	1	0.34715		0.65444		1	0	0	gc19_pc.cds::gencode::ZNF221::ENSG00000159905.10
gc19_pc.cds::gencode::PCDHB1::ENSG00000171815.3	1	1	1	0.3477		0.65298		1	0	0	gc19_pc.cds::gencode::PCDHB1::ENSG00000171815.3
gc19_pc.cds::gencode::KIAA1462::ENSG00000165757.8	1	1	1	0.34878		0.65254		1	0	0	gc19_pc.cds::gencode::KIAA1462::ENSG00000165757.8
gc19_pc.cds::gencode::SLC18A2::ENSG00000165646.7	1	1	1	0.34884		0.65123		1	0	0	gc19_pc.cds::gencode::SLC18A2::ENSG00000165646.7
gc19_pc.cds::gencode::RTBDN::ENSG00000132026.9	1	1	1	0.35063		0.64975		1	0	0	gc19_pc.cds::gencode::RTBDN::ENSG00000132026.9
gc19_pc.cds::gencode::ANAPC2::ENSG00000176248.7	1	1	1	0.35099		0.64906		1	0	0	gc19_pc.cds::gencode::ANAPC2::ENSG00000176248.7
gc19_pc.cds::gencode::TMEM256-PLSCR3::ENSG00000187838.12	1	1	1	0.35152		0.64971		1	0	0	gc19_pc.cds::gencode::TMEM256-PLSCR3::ENSG00000187838.12
gc19_pc.cds::gencode::CACNA1S::ENSG00000081248.6	1	1	1	0.35179		0.64838		1	0	0	gc19_pc.cds::gencode::CACNA1S::ENSG00000081248.6
gc19_pc.cds::gencode::SMARCD1::ENSG00000066117.10	1	1	1	0.35205		0.64796		1	0	0	gc19_pc.cds::gencode::SMARCD1::ENSG00000066117.10
gc19_pc.cds::gencode::CELF4::ENSG00000101489.14	1	1	1	0.35213		0.64793		1	0	0	gc19_pc.cds::gencode::CELF4::ENSG00000101489.14
gc19_pc.cds::gencode::RANBP1::ENSG00000099901.12	1	1	1	0.35263		0.64749		1	0	0	gc19_pc.cds::gencode::RANBP1::ENSG00000099901.12
gc19_pc.cds::gencode::DDX42::ENSG00000198231.8	1	1	1	0.35322		0.64688		1	0	0	gc19_pc.cds::gencode::DDX42::ENSG00000198231.8
gc19_pc.cds::gencode::CDH16::ENSG00000166589.8	1	1	1	0.35338		0.64664		1	0	0	gc19_pc.cds::gencode::CDH16::ENSG00000166589.8
gc19_pc.cds::gencode::MKRN3::ENSG00000179455.6	1	1	1	0.35365		0.64653		1	0	0	gc19_pc.cds::gencode::MKRN3::ENSG00000179455.6
gc19_pc.cds::gencode::CCR2::ENSG00000121807.5	1	1	1	0.35378		0.64632		1	0	0	gc19_pc.cds::gencode::CCR2::ENSG00000121807.5
gc19_pc.cds::gencode::RAF1::ENSG00000132155.7	1	1	1	0.3541		0.64672		1	0	0	gc19_pc.cds::gencode::RAF1::ENSG00000132155.7
gc19_pc.cds::gencode::C1orf186::ENSG00000196533.6	1	1	1	0.35498		0.64548		1	0	0	gc19_pc.cds::gencode::C1orf186::ENSG00000196533.6
gc19_pc.cds::gencode::ZNF324B::ENSG00000249471.3	1	1	1	0.35593		0.64427		1	0	0	gc19_pc.cds::gencode::ZNF324B::ENSG00000249471.3
gc19_pc.cds::gencode::TTC39C::ENSG00000168234.8	1	1	1	0.35609		0.64407		1	0	0	gc19_pc.cds::gencode::TTC39C::ENSG00000168234.8
gc19_pc.cds::gencode::AGMO::ENSG00000187546.9	1	1	1	0.35686		0.64398		1	0	0	gc19_pc.cds::gencode::AGMO::ENSG00000187546.9
gc19_pc.cds::gencode::PSMD13::ENSG00000185627.13	1	1	1	0.35726		0.64297		1	0	0	gc19_pc.cds::gencode::PSMD13::ENSG00000185627.13
gc19_pc.cds::gencode::CTNND2::ENSG00000169862.14	1	1	1	0.3579		0.64216		0	1	0	gc19_pc.cds::gencode::CTNND2::ENSG00000169862.14
gc19_pc.cds::gencode::RPL17::ENSG00000265681.2	1	1	1	0.35809		0.64204		1	0	0	gc19_pc.cds::gencode::RPL17::ENSG00000265681.2
gc19_pc.cds::gencode::POMT2::ENSG00000009830.7	1	1	1	0.35859		0.64151		0	0	1	gc19_pc.cds::gencode::POMT2::ENSG00000009830.7
gc19_pc.cds::gencode::TECRL::ENSG00000205678.3	1	1	1	0.35891		0.64129		1	0	0	gc19_pc.cds::gencode::TECRL::ENSG00000205678.3
gc19_pc.cds::gencode::NRAP::ENSG00000197893.9	2	2	2	0.35896	0.8440676404494383	0.64104	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::NRAP::ENSG00000197893.9
gc19_pc.cds::gencode::HAS1::ENSG00000105509.6	1	1	1	0.35964		0.6421		1	0	0	gc19_pc.cds::gencode::HAS1::ENSG00000105509.6
gc19_pc.cds::gencode::CLK3::ENSG00000179335.14	1	1	1	0.36032		0.6411		1	0	0	gc19_pc.cds::gencode::CLK3::ENSG00000179335.14
gc19_pc.cds::gencode::MYOM2::ENSG00000036448.5	1	1	1	0.36153		0.63935		1	0	0	gc19_pc.cds::gencode::MYOM2::ENSG00000036448.5
gc19_pc.cds::gencode::ZMIZ1::ENSG00000108175.12	1	1	1	0.36171		0.63832		1	0	0	gc19_pc.cds::gencode::ZMIZ1::ENSG00000108175.12
gc19_pc.cds::gencode::FANCB::ENSG00000181544.9	1	1	1	0.36217		0.63789		1	0	0	gc19_pc.cds::gencode::FANCB::ENSG00000181544.9
